trade_id,user_id,symbol,side,price,quantity,timestamp
T000025,U00002,MATIC,BUY,0.94039963762502046960,9.2698,2026-06-19 05:46:47.539844
T000026,U00002,MATIC,BUY,0.88868257833193386840,9.3805,2026-06-23 03:57:47.539847
T000027,U00002,MATIC,SELL,0.88205851515510866340,4.6871,2026-06-29 07:07:47.539851
T000028,U00002,BTC,BUY,43447.1256530150215500000,0.9215,2026-06-18 04:46:47.539854
T000029,U00002,SOL,BUY,97.34206826971078740000,7.0315,2026-06-14 13:11:47.539857
T000030,U00002,BNB,SELL,294.48970022177702250000,5.5263,2026-06-23 16:23:47.539860
T000031,U00003,SOL,BUY,95.1384213925971130000,8.7046,2026-07-10 09:55:47.539877
T000032,U00003,ETH,BUY,3074.6316806947889400000,8.2601,2026-06-30 07:33:47.539880
T000033,U00003,XRP,BUY,0.58715041321829205840,6.6055,2026-06-18 20:09:47.539884
T000034,U00003,BNB,BUY,307.76024413562005620000,7.7122,2026-06-24 07:25:47.539887
T000035,U00003,SOL,BUY,103.1538757168086630000,9.8682,2026-06-21 11:14:47.539890
T000036,U00003,MATIC,BUY,0.9261357748756233570,2.2583,2026-06-21 14:14:47.539894
T000037,U00003,MATIC,BUY,0.88335433459338321780,4.2552,2026-06-27 08:09:47.539897
T000038,U00003,DOGE,SELL,0.0812682643200840272,6.1084,2026-06-28 10:16:47.539900
T000039,U00003,SOL,SELL,97.29867567899858630000,1.6628,2026-07-06 15:20:47.539904
T000040,U00003,ADA,BUY,0.49550283096371461350,7.712,2026-06-14 23:19:47.539907
T000041,U00003,BTC,BUY,44492.8020167635398000000,9.1859,2026-07-03 20:27:47.539910
T000042,U00003,XRP,BUY,0.61756554620825644680,1.8282,2026-07-13 00:55:47.539913
T000043,U00004,BTC,BUY,45089.59139260853881500000,1.7016,2026-07-03 00:16:47.539929
T000044,U00004,BNB,SELL,310.25094524466184650000,3.0324,2026-07-14 06:32:47.539932
T000045,U00004,XRP,BUY,0.61652533096411793160,7.6271,2026-07-01 02:13:47.539935
T000046,U00004,SOL,BUY,100.84359006037792590000,7.0727,2026-06-29 17:12:47.539939
T000047,U00004,BNB,BUY,304.37073268338170490000,2.2464,2026-07-08 21:00:47.539942
T000048,U00004,ADA,SELL,0.50092555855973918200,1.5863,2026-07-07 14:04:47.539945
T000049,U00004,ETH,SELL,3092.2034950050112800000,5.3854,2026-07-13 11:51:47.539948
T000050,U00004,DOGE,SELL,0.0768155971421074976,5.3758,2026-07-09 23:38:47.539952
T000051,U00004,BNB,BUY,293.89088815930192740000,6.7183,2026-06-21 13:29:47.539955
T000052,U00004,MATIC,BUY,0.87981265765826315550,8.4357,2026-06-20 22:01:47.539958
T000053,U00004,BNB,BUY,306.26188124781785610000,9.2192,2026-06-30 08:15:47.539961
T000054,U00004,MATIC,BUY,0.866030519952004680,0.3738,2026-06-15 12:31:47.539965
T000055,U00004,BNB,SELL,300.0658326143335989660000,5.6145,2026-06-30 15:08:47.539968
T000056,U00004,DOGE,SELL,0.08122669247446247080,8.1984,2026-06-21 10:21:47.539971
T000057,U00004,DOGE,SELL,0.0819176564768724912,0.1398,2026-06-30 02:14:47.539975
T000058,U00004,ADA,BUY,0.4801769844022795150,0.4515,2026-06-15 10:29:47.539978
T000059,U00004,DOGE,SELL,0.0831145812746016488,1.6676,2026-06-25 12:10:47.539981
T000060,U00004,ETH,SELL,2901.68592528127200000,4.2431,2026-06-17 03:39:47.539984
T000061,U00004,XRP,BUY,0.60844380040640203020,9.9582,2026-06-27 20:10:47.539988
T000062,U00004,ETH,SELL,3131.15697639263254500000,7.9322,2026-07-05 20:56:47.539992
T000063,U00004,ADA,BUY,0.5150172497625869550,9.2032,2026-07-09 05:37:47.539995
T000064,U00004,SOL,BUY,95.01977149620488560000,8.2068,2026-07-06 09:45:47.539998
T000065,U00004,ETH,BUY,3081.74252705713651200000,9.405,2026-06-26 12:35:47.540002
T000066,U00004,SOL,BUY,101.8328021709964560000,7.2851,2026-06-21 04:20:47.540005
T000067,U00004,ADA,SELL,0.5203617928042059400,3.0403,2026-06-19 02:23:47.540008
T000068,U00004,DOGE,SELL,0.0791910494203443776,9.3014,2026-07-06 00:34:47.540011
T000069,U00005,BTC,BUY,44404.03014971942839500000,7.1543,2026-06-17 11:56:47.540026
T000070,U00005,BTC,SELL,46418.9970138236874000000,4.8384,2026-06-28 01:11:47.540029
T000071,U00005,MATIC,SELL,0.898482824701819994520,7.2511,2026-06-21 14:37:47.540033
T000072,U00005,SOL,SELL,95.38916061885102940000,0.3297,2026-07-11 00:46:47.540036
T000073,U00005,ETH,BUY,2923.15480550602567200000,6.7446,2026-06-20 15:38:47.540039
T000074,U00005,SOL,BUY,102.308482627945710000,3.6473,2026-07-07 14:29:47.540042
T000075,U00006,ADA,BUY,0.5149278440707302850,1.048,2026-06-21 04:28:47.540056
T000076,U00006,XRP,SELL,0.5794236545944009320,0.5124,2026-07-14 06:59:47.540059
T000077,U00006,XRP,SELL,0.6292738227840423240,5.3519,2026-06-21 16:27:47.540062
T000078,U00006,BTC,SELL,43788.62953573138908000000,3.0782,2026-06-24 21:37:47.540066
T000079,U00006,ETH,SELL,3119.6793243784662900000,1.3004,2026-06-28 10:51:47.540069
T000080,U00006,DOGE,BUY,0.0766870534618208568,7.6813,2026-07-03 04:53:47.540073
T000081,U00006,MATIC,SELL,0.89605756832049607410,1.8196,2026-06-21 16:16:47.540076
T000082,U00006,ETH,SELL,3034.58790854748417600000,0.234,2026-07-14 03:25:47.540079
T000083,U00006,BNB,BUY,304.8869774952839010000,1.6386,2026-06-15 06:46:47.540082
T000084,U00006,BNB,SELL,302.478147279904290000,9.0624,2026-06-25 23:37:47.540085
T000085,U00006,SOL,BUY,101.72502626633362080000,6.4547,2026-07-05 09:43:47.540089
T000086,U00006,MATIC,SELL,0.900223055546875673670,5.9312,2026-06-19 21:39:47.540092
T000087,U00006,BNB,BUY,291.8716183772702820000,4.3253,2026-06-27 00:32:47.540095
T000088,U00006,BTC,BUY,46877.57426894998968000000,5.1749,2026-06-20 12:46:47.540098
T000089,U00006,BTC,SELL,45331.23850483497696000000,0.2477,2026-06-22 15:56:47.540103
T000090,U00006,DOGE,SELL,0.08154651577234036664,3.432,2026-07-02 09:27:47.540106
T000091,U00006,ETH,SELL,3044.3810894811922800000,5.5998,2026-07-07 02:27:47.540109
T000092,U00006,ADA,BUY,0.51317811270778362200,9.3048,2026-07-04 20:40:47.540112
T000093,U00006,ETH,BUY,3122.62385998564102800000,1.2384,2026-06-28 17:47:47.540116
T000094,U00006,BTC,BUY,46208.49631900674511500000,7.5504,2026-06-19 12:19:47.540119
T000095,U00006,SOL,BUY,104.32499196586895030000,5.8307,2026-06-18 07:17:47.540124
T000096,U00006,XRP,BUY,0.5726975920442085660,9.5666,2026-06-23 01:32:47.540127
T000097,U00006,DOGE,BUY,0.0824918202080172968,0.3951,2026-07-11 10:39:47.540130
T000098,U00007,MATIC,BUY,0.89907652040147107020,6.2182,2026-06-21 11:06:47.540144
T000099,U00007,DOGE,SELL,0.08159471128738804200,1.8667,2026-06-23 04:41:47.540148
T000100,U00007,BNB,SELL,289.18803823280848080000,4.0011,2026-06-14 16:00:47.540151
T000101,U00007,ADA,SELL,0.501467055465111284650,9.3396,2026-06-27 04:49:47.540154
T000102,U00007,MATIC,SELL,0.89051789589016544730,2.7243,2026-06-29 20:33:47.540157
T000103,U00007,ETH,BUY,2886.9442083628820700000,4.7026,2026-07-08 21:53:47.540161
T000104,U00007,SOL,BUY,98.45773780770124410000,8.4497,2026-06-25 02:16:47.540164
T000105,U00007,ADA,BUY,0.5243092343947240800,3.7909,2026-06-26 06:14:47.540167
T000106,U00007,SOL,SELL,100.100017599578564740000,2.5154,2026-06-16 06:03:47.540171
T000107,U00007,BTC,BUY,46638.20279073360123000000,8.1187,2026-06-23 02:32:47.540174
T000108,U00007,ETH,SELL,3009.96999070447672500000,2.6064,2026-07-12 18:09:47.540177
T000109,U00008,ADA,SELL,0.52030492718044109300,3.9179,2026-07-05 14:08:47.540190
T000110,U00008,BNB,BUY,306.45643461157007760000,7.8585,2026-07-08 15:34:47.540195
T000111,U00008,DOGE,BUY,0.08174607577655479072,2.9661,2026-07-06 20:27:47.540198
T000112,U00008,BNB,BUY,314.2218749533439040000,6.2877,2026-07-10 16:41:47.540201
T000113,U00008,MATIC,BUY,0.89319576001636502550,9.0175,2026-07-08 15:34:47.540204
T000114,U00008,MATIC,SELL,0.8870528918034074970,0.2345,2026-06-17 02:41:47.540207
T000115,U00008,DOGE,SELL,0.08095685783526004816,6.2391,2026-06-26 01:44:47.540211
T000116,U00008,ETH,SELL,3055.26851563125091800000,3.7662,2026-06-26 03:24:47.540214
T000117,U00008,ADA,SELL,0.4777838535106377900,0.3356,2026-07-08 09:33:47.540217
T000118,U00008,MATIC,BUY,0.9317728435442139270,0.4146,2026-06-26 04:34:47.540220
T000119,U00008,SOL,SELL,102.24707072933643530000,8.8054,2026-07-01 00:17:47.540223
T000120,U00008,BTC,BUY,46659.5258939428617000000,7.4976,2026-06-27 17:52:47.540226
T000121,U00008,ETH,SELL,2952.9297660988988400000,1.3713,2026-06-22 04:55:47.540230
T000122,U00008,BNB,SELL,306.8847139338280650000,5.8761,2026-06-23 00:57:47.540233
T000123,U00008,ADA,SELL,0.4760487605899672300,0.288,2026-07-06 22:34:47.540236
T000124,U00008,SOL,BUY,103.2077612265950390000,3.9238,2026-07-06 23:58:47.540239
T000125,U00008,BTC,SELL,47224.0374503556100500000,7.4925,2026-07-09 12:45:47.540242
T000126,U00008,BTC,SELL,44093.10012648530868000000,6.7801,2026-07-02 22:12:47.540245
T000127,U00008,MATIC,SELL,0.9131932974171531420,6.8977,2026-06-25 18:25:47.540249
T000128,U00008,ADA,SELL,0.50748294845172388350,4.5625,2026-07-08 02:50:47.540252
T000129,U00008,BTC,BUY,46730.23989387414813000000,8.2098,2026-06-19 07:09:47.540255
T000130,U00008,XRP,BUY,0.61133171002699978620,1.4602,2026-07-12 16:44:47.540258
T000131,U00008,MATIC,SELL,0.92225671821151085880,4.2523,2026-07-12 16:04:47.540261
T000132,U00008,DOGE,SELL,0.079908635381993778912,0.7528,2026-07-06 22:49:47.540265
T000133,U00008,ETH,SELL,2947.30412228321181900000,8.8349,2026-06-27 03:00:47.540268
T000134,U00008,DOGE,SELL,0.0773726357002522408,7.8178,2026-06-23 20:39:47.540271
T000135,U00008,SOL,SELL,97.79781884495599260000,4.758,2026-06-19 18:54:47.540274
T000136,U00008,ETH,SELL,3087.8353501982247600000,3.6218,2026-07-10 10:16:47.540277
T000137,U00009,ETH,BUY,3097.1100122207406900000,9.8544,2026-06-15 07:33:47.540291
T000138,U00009,ETH,BUY,3027.5464251097223700000,4.0968,2026-06-28 06:37:47.540294
T000139,U00009,SOL,BUY,103.39415330504733440000,5.4823,2026-06-24 13:25:47.540297
T000140,U00009,ETH,BUY,3147.1141179811978500000,9.6737,2026-06-16 14:40:47.540301
T000141,U00009,BNB,SELL,288.6319878689417910000,4.3725,2026-07-03 06:03:47.540304
T000142,U00009,BTC,SELL,44605.50260145862855500000,8.5003,2026-07-04 23:51:47.540307
T000143,U00009,DOGE,BUY,0.0821622382726261736,9.6369,2026-07-08 13:57:47.540310
T000144,U00009,DOGE,BUY,0.0765825713340940208,3.7055,2026-06-22 15:35:47.540313
T000145,U00009,BNB,BUY,291.70692636434820750000,9.7342,2026-06-21 23:56:47.540316
T000146,U00009,DOGE,SELL,0.0768390711544856112,6.7716,2026-07-11 04:46:47.540319
T000147,U00010,MATIC,SELL,0.9173593379133064260,5.2128,2026-06-15 06:11:47.540332
T000148,U00010,ADA,BUY,0.47916990592044771800,2.0605,2026-06-26 12:10:47.540336
T000149,U00010,ETH,BUY,2921.13261206441571900000,2.8361,2026-07-11 11:43:47.540339
T000150,U00010,SOL,BUY,103.6468623007380880000,6.2539,2026-06-21 09:31:47.540342
T000151,U00010,ETH,BUY,3049.71719752279597800000,7.1517,2026-07-10 00:01:47.540346
T000152,U00010,XRP,BUY,0.5827800206388218340,0.5864,2026-07-10 17:00:47.540349
T000153,U00010,MATIC,BUY,0.90412871951665574010,1.7587,2026-06-30 10:55:47.540352
T000154,U00011,SOL,SELL,100.358075891597604830000,0.6322,2026-06-22 09:03:47.540365
T000155,U00011,SOL,SELL,102.7252617114863140000,5.9371,2026-07-06 16:29:47.540368
T000156,U00011,ADA,BUY,0.5080172959623540650,9.3394,2026-07-13 10:51:47.540372
T000157,U00011,SOL,SELL,103.11707366312109070000,6.5221,2026-06-17 19:13:47.540375
T000158,U00011,XRP,BUY,0.59575961435343647160,0.6269,2026-06-28 23:09:47.540378
T000159,U00011,XRP,SELL,0.60234598270340392620,8.8019,2026-06-28 08:49:47.540381
T000160,U00011,ADA,BUY,0.51729578741360678750,8.4171,2026-07-03 17:06:47.540385
T000161,U00011,BNB,BUY,302.69315311438636590000,9.8313,2026-07-09 07:33:47.540388
T000162,U00012,MATIC,BUY,0.92498458718337180660,8.822,2026-06-15 17:13:47.540401
T000163,U00012,MATIC,BUY,0.89065764463714691850,6.1636,2026-07-12 06:54:47.540405
T000164,U00012,SOL,BUY,102.4513708535370550000,2.9283,2026-07-12 20:01:47.540408
T000165,U00012,BTC,BUY,44490.75257207062323000000,4.3391,2026-06-26 05:11:47.540411
T000166,U00012,ADA,SELL,0.5027688279730523450,1.4022,2026-07-09 10:52:47.540415
T000167,U00012,SOL,SELL,100.727676936564082550000,1.6384,2026-06-23 04:32:47.540419
T000168,U00012,ADA,SELL,0.51172526437664232750,8.8412,2026-06-28 07:28:47.540422
T000169,U00012,ETH,BUY,2988.996571470604990500000,4.9522,2026-07-09 23:46:47.540425
T000170,U00012,DOGE,SELL,0.081599857410359392,8.2442,2026-06-21 21:06:47.540428
T000171,U00012,XRP,BUY,0.59081934047620145040,5.3295,2026-07-04 11:36:47.540432
T000172,U00012,MATIC,SELL,0.90916781916145292280,7.1434,2026-07-04 08:04:47.540435
T000173,U00012,SOL,SELL,99.38829536760151880000,6.0494,2026-07-09 18:04:47.540438
T000174,U00012,MATIC,BUY,0.89471022186081409920,1.8816,2026-07-13 07:00:47.540441
T000175,U00012,ADA,BUY,0.5048876662579202600,0.5505,2026-06-27 11:05:47.540444
T000176,U00012,ETH,BUY,2978.33075617635212400000,7.0694,2026-07-11 20:29:47.540448
T000177,U00012,SOL,SELL,101.1964767949850450000,4.4846,2026-07-12 19:01:47.540451
T000178,U00012,MATIC,BUY,0.87109507649950378650,0.805,2026-07-11 01:28:47.540454
T000179,U00012,SOL,SELL,101.63238963093118170000,4.1123,2026-06-19 01:31:47.540457
T000180,U00012,MATIC,SELL,0.8809059939876770580,6.1217,2026-07-08 05:11:47.540460
T000181,U00012,DOGE,BUY,0.08030383501886288744,9.2903,2026-07-12 09:54:47.540463
T000182,U00012,SOL,BUY,101.53628607015766080000,5.4923,2026-06-29 14:52:47.540467
T000183,U00012,SOL,SELL,96.0314682404689450000,9.9752,2026-06-23 22:06:47.540470
T000184,U00012,BNB,BUY,285.94570525967677650000,6.8497,2026-06-17 21:24:47.540473
T000185,U00013,ADA,SELL,0.51042360986968266650,9.2312,2026-07-01 08:09:47.540486
T000186,U00013,ADA,SELL,0.50754327717058195950,1.3123,2026-06-20 17:47:47.540490
T000187,U00013,BNB,BUY,293.422012609494210000,7.9129,2026-06-29 22:49:47.540494
T000188,U00013,ETH,SELL,2954.8918521450289800000,3.8763,2026-07-03 22:51:47.540498
T000189,U00013,SOL,SELL,103.0595898530131420000,2.6246,2026-07-12 06:34:47.540502
T000190,U00013,BTC,SELL,45173.744263133215996500000,4.1178,2026-06-16 16:47:47.540506
T000191,U00013,DOGE,SELL,0.080280773427035604928,1.6067,2026-07-09 02:01:47.540510
T000192,U00013,BTC,SELL,46305.34267197366396000000,7.8025,2026-06-17 22:35:47.540514
T000193,U00013,XRP,SELL,0.5841094125451947180,7.0124,2026-06-20 23:11:47.540517
T000194,U00013,BTC,BUY,46459.7481300593733000000,8.255,2026-07-01 12:47:47.540520
T000195,U00013,SOL,BUY,97.5125516354631350000,7.0813,2026-07-13 16:25:47.540524
T000196,U00013,DOGE,SELL,0.08108034257084481000,7.6957,2026-06-18 18:42:47.540527
T000197,U00013,SOL,SELL,100.252790935433681170000,7.2728,2026-07-11 14:01:47.540530
T000198,U00013,XRP,BUY,0.6214918332888430500,0.6937,2026-07-02 01:09:47.540533
T000199,U00013,ADA,SELL,0.4844029767034037800,7.6773,2026-07-07 08:24:47.540536
T000200,U00013,DOGE,BUY,0.08108034150867304168,6.9214,2026-07-06 06:18:47.540539
T000201,U00013,XRP,BUY,0.6256641579256252680,9.1174,2026-07-13 09:21:47.540542
T000202,U00013,ETH,BUY,2999.336920423679386800000,1.8296,2026-06-17 05:52:47.540546
T000203,U00013,BNB,BUY,295.00332652104400080000,4.2755,2026-07-06 14:38:47.540549
T000204,U00014,XRP,SELL,0.61840983101435650080,3.8233,2026-07-12 17:45:47.540564
T000205,U00014,SOL,SELL,98.14770925962535970000,9.6579,2026-07-02 01:06:47.540567
T000206,U00014,BNB,BUY,314.9806088417701770000,3.073,2026-06-29 12:34:47.540570
T000207,U00014,MATIC,SELL,0.893848573599624044550,2.1614,2026-07-02 21:07:47.540574
T000208,U00014,XRP,BUY,0.61276574358188996280,4.1181,2026-06-30 23:36:47.540577
T000209,U00014,ETH,BUY,2976.45754002980216100000,2.5339,2026-06-17 21:09:47.540581
T000210,U00014,BTC,SELL,44291.3004280308321000000,5.617,2026-06-25 20:39:47.540584
T000211,U00014,BTC,SELL,43827.20493501862233000000,8.7568,2026-06-19 04:19:47.540588
T000212,U00014,ADA,SELL,0.5242779449965646250,6.8309,2026-07-13 11:13:47.540591
T000213,U00014,SOL,SELL,99.11004621943301580000,4.9811,2026-07-07 02:08:47.540594
T000214,U00014,BNB,SELL,298.21567153394277090000,4.8073,2026-07-08 05:12:47.540597
T000215,U00014,BTC,BUY,43695.78570527578524000000,4.8138,2026-07-01 17:27:47.540601
T000216,U00014,XRP,SELL,0.5732108882937879120,6.6509,2026-06-29 17:01:47.540604
T000217,U00014,DOGE,BUY,0.08126059097596648904,8.9623,2026-06-24 19:10:47.540607
T000218,U00014,SOL,BUY,102.57094209060795970000,4.1596,2026-06-24 23:59:47.540610
T000219,U00014,BTC,SELL,43043.36183644552038000000,3.2821,2026-07-12 02:22:47.540613
T000220,U00014,ETH,SELL,2949.59758002314044500000,9.9881,2026-06-24 10:48:47.540618
T000221,U00014,SOL,SELL,97.1760519775043740000,9.4688,2026-06-15 17:31:47.540621
T000222,U00014,ETH,SELL,2858.9897599789068300000,1.3649,2026-06-16 05:34:47.540624
T000223,U00015,MATIC,BUY,0.9372087809635027410,3.2025,2026-06-19 08:24:47.540638
T000224,U00015,ETH,BUY,3044.41636261403327100000,0.3847,2026-07-07 04:39:47.540642
T000225,U00015,ETH,SELL,2850.4515538118394300000,4.6312,2026-07-06 02:54:47.540645
T000226,U00015,BTC,BUY,44811.7302474780601500000,5.3096,2026-06-16 17:54:47.540648
T000227,U00015,MATIC,BUY,0.9187103392350596010,6.8698,2026-06-28 22:13:47.540651
T000228,U00015,ADA,BUY,0.4767904975164356650,0.7883,2026-07-04 20:05:47.540655
T000229,U00015,MATIC,SELL,0.90877556613468241620,4.7175,2026-07-12 07:06:47.540658
T000230,U00015,ADA,BUY,0.48693820910336705850,9.9435,2026-06-19 23:42:47.540661
T000231,U00015,BNB,BUY,308.1072925914652140000,5.1438,2026-06-20 14:31:47.540664
T000232,U00015,ETH,BUY,3088.89490616940908100000,6.4634,2026-06-26 04:54:47.540667
T000233,U00015,ADA,SELL,0.4842121121968866100,5.4264,2026-06-16 11:03:47.540670
T000234,U00015,ETH,SELL,3070.45417352948503500000,5.6295,2026-07-01 05:25:47.540674
T000235,U00015,BTC,SELL,44631.1915404075036000000,7.5049,2026-06-15 19:05:47.540677
T000236,U00015,DOGE,BUY,0.08314432906187919968,8.1756,2026-06-19 10:06:47.540680
T000237,U00015,SOL,SELL,98.59888783933390410000,0.8792,2026-07-11 10:14:47.540683
T000238,U00015,ADA,SELL,0.50415114977504259950,4.5322,2026-07-07 02:59:47.540687
T000239,U00015,DOGE,SELL,0.07922621080229266592,0.5477,2026-07-08 17:33:47.540690
T000240,U00015,BNB,SELL,314.2637845924152150000,1.9771,2026-06-17 19:48:47.540693
T000241,U00015,SOL,BUY,96.89310966588782530000,7.94,2026-06-27 04:58:47.540696
T000242,U00015,XRP,BUY,0.58905747362379981960,7.7989,2026-06-14 13:55:47.540699
T000243,U00016,DOGE,BUY,0.07690606473868708272,4.9397,2026-07-10 04:49:47.540712
T000244,U00016,BTC,BUY,44510.32976064264144000000,7.8889,2026-06-26 21:17:47.540716
T000245,U00016,XRP,SELL,0.5795532431260257960,6.2356,2026-06-30 06:15:47.540720
T000246,U00016,ETH,SELL,3092.0334548880765600000,2.1054,2026-06-30 05:47:47.540723
T000247,U00016,BNB,BUY,293.67601444622615250000,1.1724,2026-07-14 09:49:47.540726
T000248,U00016,ADA,SELL,0.48509681286895300900,1.2792,2026-06-18 09:32:47.540730
T000249,U00016,DOGE,BUY,0.07786063678876916304,1.875,2026-07-07 01:33:47.540733
T000250,U00016,ETH,BUY,2988.25041458758316400000,9.7748,2026-07-03 16:17:47.540736
T000251,U00016,DOGE,SELL,0.08213737165128400464,7.0462,2026-06-15 06:26:47.540739
T000252,U00016,SOL,SELL,97.57903387938880770000,7.4393,2026-07-14 00:01:47.540742
T000253,U00016,XRP,BUY,0.5702646844276324980,1.8401,2026-07-06 21:38:47.540746
T000254,U00016,ADA,SELL,0.5223004509849569900,2.9174,2026-06-24 11:50:47.540749
T000255,U00016,SOL,SELL,98.7100213210983770000,3.342,2026-06-19 12:28:47.540752
T000256,U00016,MATIC,BUY,0.9286990841266981560,6.9834,2026-06-30 17:59:47.540755
T000257,U00016,ETH,BUY,3148.40551004232958800000,2.5101,2026-07-12 21:10:47.540758
T000258,U00016,BNB,SELL,299.50618698508866750000,0.1405,2026-07-09 16:03:47.540762
T000259,U00016,BNB,SELL,302.69794327374017070000,9.0848,2026-07-09 06:02:47.540765
T000260,U00016,ADA,SELL,0.5167175957577383600,4.8208,2026-06-21 05:19:47.540768
T000261,U00016,MATIC,SELL,0.9283971549797219520,2.1052,2026-07-13 16:37:47.540771
T000262,U00017,MATIC,BUY,0.9294238128458431080,5.8551,2026-06-22 17:54:47.540784
T000263,U00017,ETH,BUY,2929.42601377525927800000,0.9404,2026-07-09 09:07:47.540788
T000264,U00017,MATIC,SELL,0.91798705618987743180,5.2437,2026-06-21 01:20:47.540791
T000265,U00017,MATIC,BUY,0.88377766726827533760,6.6883,2026-06-15 11:34:47.540795
T000266,U00017,SOL,BUY,104.56735417100533750000,3.7422,2026-07-01 04:43:47.540798
T000267,U00017,MATIC,BUY,0.85806885353283780840,8.1622,2026-07-11 23:05:47.540801
T000268,U00017,DOGE,BUY,0.0771085052510681400,7.5229,2026-06-29 06:11:47.540804
T000269,U00017,DOGE,BUY,0.08244747615011209008,8.3256,2026-07-08 06:13:47.540807
T000270,U00017,SOL,BUY,104.3101655010901210000,7.2269,2026-07-10 20:44:47.540810
T000271,U00017,ADA,BUY,0.4833703557688928550,2.2662,2026-07-07 07:35:47.540814
T000272,U00017,SOL,SELL,98.66236014907101420000,7.3307,2026-07-02 02:49:47.540817
T000273,U00017,ETH,SELL,3001.0678190491590286500000,0.5235,2026-06-29 15:00:47.540820
T000274,U00017,ADA,BUY,0.496927835451322297300,1.2836,2026-07-02 15:53:47.540823
T000275,U00017,MATIC,SELL,0.896957796893844173940,5.5967,2026-06-15 10:34:47.540827
T000276,U00017,ETH,BUY,2955.48726821617512600000,5.9156,2026-07-14 05:06:47.540830
T000277,U00017,ETH,BUY,3034.4926320200818500000,6.2566,2026-06-16 12:14:47.540833
T000278,U00018,XRP,BUY,0.59412433636039585620,9.897,2026-07-03 08:42:47.540846
T000279,U00018,MATIC,SELL,0.900467934126412121460,3.4493,2026-07-02 04:40:47.540849
T000280,U00018,DOGE,SELL,0.08180825892274771968,5.5237,2026-07-10 16:03:47.540853
T000281,U00018,ADA,BUY,0.4808457936461369100,7.5888,2026-06-29 01:11:47.540856
T000282,U00018,MATIC,SELL,0.91292632304024196720,8.1977,2026-07-10 10:27:47.540859
T000283,U00018,BNB,BUY,307.308369110223630000,1.2223,2026-07-12 05:54:47.540862
T000284,U00018,DOGE,SELL,0.0815342437220844840,8.4695,2026-06-17 14:16:47.540865
T000285,U00018,BNB,BUY,294.97179885268296060000,0.2853,2026-07-09 16:17:47.540868
T000286,U00018,ETH,SELL,3043.32864343407674700000,4.0963,2026-07-01 06:30:47.540872
T000287,U00018,BTC,SELL,46062.75666703236466500000,8.9981,2026-07-04 12:05:47.540875
T000288,U00018,DOGE,SELL,0.07875082964413683216,9.1466,2026-06-24 07:42:47.540878
T000289,U00018,BTC,BUY,45536.0614773039612000000,7.7032,2026-07-01 05:12:47.540881
T000290,U00018,BNB,BUY,287.40050169508921950000,6.4126,2026-07-13 15:18:47.540884
T000291,U00018,XRP,SELL,0.5763563319020628840,8.1441,2026-06-28 05:54:47.540888
T000292,U00018,ADA,SELL,0.49792757190455918050,0.1192,2026-06-28 02:04:47.540891
T000293,U00018,DOGE,SELL,0.0817250826174415256,1.5644,2026-06-19 19:01:47.540894
T000294,U00018,BTC,SELL,45553.0631656125046500000,0.6952,2026-06-14 14:04:47.540897
